tarih,fonKodu,bb,byf,d,db,bpp,btaa,btas,dt,dot,eut,fb,fkb,gas,gsykb,gsyy,gykb,gyy,hb,hs,kba,kh,khau,khd,khtl,kks,kksd,kkstl,kksyd,km,kmbyf,kmkba,kmkks,kibd,osks,ost,r,t,tpp,tr,vdm,vm,vmau,vmd,vmtl,vint,yba,ybkb,ybosb,ybyf,yhs,ymk,yyf,oksyd,osdb
2026-09-07,NLK,,,0,,,,,,,,9.44,,,,,,,,,,,,,,,,,,,,,,,,26.91,,,,,4.61,,,,59.04,,,,,,,,,,
2026-09-07,NLL,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-09-07,NME,,,0,,,99.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,,
2026-09-07,NMG,,0.03,,,,,,,,,16.52,,,,,,,,53.84,,,,,,,,,,,,,,,0.65,13.92,,,,,,,,,10.76,3.46,,,,,,,0.82,,
2026-09-07,NMP,,,,,,,,11.03,,,,,,,,,,,,,,,,,,,1.26,,,,,,,,,,,,87.71,,,,,,,,,,,,,,,
2026-09-07,NMU,,,,,,,,,,,22.19,,,,,,,,109.64,,,,,,,,,,,,,,,,,-51.19,,,,,,,,,19.17,,,,,,,0.19,,
2026-09-07,NNF,,,,,,,,,,,,,,,,,,,94.14,,,,,,,,,,,,,,,,,,,,,,,,,,1.26,,,,,,,4.6,,
2026-09-07,NOA,,,,,,,,,,,,,,,,,,,93.2,,,,,,,,,,,,,,,,,,,,,,,,,3.01,,,,,,,,3.79,,
2026-09-07,NOI,,,,,,,,,,,,,,,,,,,61.5,,,,,,,,,,,,,,,,,,,0.04,28.73,,,,,0.05,9.68,,,,,,,,,
2026-09-07,NOV,,,,,,,,,,,,,,,,,,,99.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,,
2026-09-07,NP1,,,,,-0.66,,,,,,,,,,,,,,26.71,,,,,,,,,,,,,,,,,-25.53,,,,,,,,,98.22,,,,,1.26,,,,
2026-09-07,NPH,,0.66,,,,,,,,,,,,,,,,,90.04,,,,,,,,,,,,,,,,,,,8.39,,,,,,,,,,,,,,0.91,,
2026-09-07,NPK,,,,,,,,,,,,,,,,,,,19.44,,,,,,,,,,,,,,,,,,,,,,,,3.73,,13.41,,,,,15.53,,31.44,,16.45
2026-09-07,NRC,,,,,,,,,,,,,,,,,,,100.74,,,,,,,,,,,,,,,,,-10.52,,,,,,,,,,,,,,,,9.78,,
2026-09-07,NRG,,,,,,,,11.25,,,6.36,,,,,,,,,,,,,,,,,,,,,,,,0.14,,,,46.79,0.81,,,,34.65,,,,,,,,,,
2026-09-07,NRM,,,,,,,,49.8,,,14.25,,,,,,,,4.61,,,,,,,,,,,,,,,,,-227.17,,,,,,,2.28,,,,,,,,,33.51,,222.72
2026-09-07,NSA,,,,,,,,,,,,,,,,,,,,,,,,74.24,,,,,,,,,,25.76,,,,,,,,,,,,,,,,,,,,
2026-09-07,NSD,,2.24,4.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.37,,,,,,,,,,,,,0.43,,
2026-09-07,NSH,,,,,,,,,,,,,,,,,,,89.53,,,,,,,,,,,,,,,,,-5.39,,,,,,,,,15.7,,,,,,,0.16,,
2026-09-07,NSK,,,,,,,,,,,,,,,,,,,82.6,,,,,,,,,,,,,,,,,-8.93,,,,,,,,,26.33,,,,,,,,,
2026-09-07,NSP,,,0.03,,,23.35,,,,,,,,,,,,,,,,,,55.15,,,0.41,,,,,,,21.06,,,,,,,,,,,,,,,,,,,,
2026-09-07,NSS,,0.38,1.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.65,,4.71,,
2026-09-07,NST,,,,,,,,,,,,,,,,,,,94.63,,,,,,,,,,,,,,,,,,,4.9,,,,,,,,,,,,,,0.47,,
2026-09-07,NSY,,,,,,,,,,,7.9,,,,,,,,6.08,,,,,,,,,,,,,,,,,,,,,,,,,25.49,4.47,,,,,,,56.06,,
2026-09-07,NTB,,,,,,,,,,,,,,,,,,,85.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.66,,
2026-09-07,NTD,,,,,,,,,,,,,,,,,,,88.34,,,,,,,,,,,,,,,,,,,0.05,,,,,,,,,,,,,,11.61,,
2026-09-07,NTF,,,,,,,,,,,,,,,,,,,3.45,,,,,,,,,,,,,,,,,,,,,,,,,,2.63,,,,,,,93.92,,
2026-09-07,NTI,,,,,,,,,,,,,,,,,,,1.69,,,,,,,,,,,,,,,,,,,,,,,,,,11.3,,,,,70.64,,16.37,,
2026-09-07,NTO,,0.02,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,,99.96
2026-09-07,NTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,
2026-09-07,NUB,,3.2,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92,,,,,,,,,,,,,1.5,,
2026-09-07,NUG,,,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.97,,
2026-09-07,NUH,,,,,,,,,,,,,,,,,,,95.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.63,,
2026-09-07,NVB,,,,,0.41,,,12.52,,,8.46,,,,,,,,,,,,,,,,,,,,,,,,0.17,,,,40.24,0.95,,,,37.25,,,,,,,,,,
2026-09-07,NVC,,,,,,,,,,,,,,,,,,,14.36,,,,,,,,,,,22.57,,,,,,,,,,,,,,,,,,,,42.22,,20.85,,
2026-09-07,NVK,,,,,,,0.14,,,,,,,,,,,,,,,,86.65,,,,,12.47,,,,,,,,,,,,,,,,,,,,,,,,0.74,,
2026-09-07,NVP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.81,,,,9.19,,
2026-09-07,NVT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,
2026-09-07,NVZ,,,,,,,,,,,,,,,,,,,,,,,49.25,,,,,,,,,,,,,,,,,,,,23.5,,1.26,,,,,,,25.99,,
2026-09-07,NYH,,0.78,3.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.23,,73.14
2026-09-07,NZH,,,,,,,,,,,,,,,,,,,65.08,,,,,,,,,,,,,,,,,,,,7.03,,,,,,7.52,,,,,9.31,,11.06,,
2026-09-07,NZT,,,,,3.4,,,,,,4.22,,,,,,,,,,,,,,,,,,,,,,,,,,,0.91,5.7,0.48,,,,85.29,,,,,,,,,,
2026-09-07,NZU,,,0.01,,,99.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.17,,
2026-09-07,OAB,,,,,,,,,,,,,,,,,,,,57.07,,,,,,,,,,,,,,,,,,1.09,,,,,,,,,,,,8.74,,9.53,7.63,15.94
2026-09-07,OAO,,,0.03,,,,,41.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.21,,,,,1.79,2.78,,,,0.12,,,1.89,,
2026-09-07,OBI,,,,,,,,89.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.26,10.06,,,,,,,,,,,,,,,
2026-09-07,OBN,,,,,,,,,,,,,,,,,,,,5.5,,,,,,,,,,,,,,,,,,,,,,,,,1.4,,,14.81,,1.24,,,,77.05
2026-09-07,OBP,,,,,,,,70.61,,,2.72,,,,,,,,17.74,,,,,,,,,,,,,,,,,,,0.21,2.51,,,,,,2.63,,,,,,,3.58,,
2026-09-07,OBR,,,,,,,,,,,,,,,,,,,,9.34,,,2.22,,,2.35,,,,,,,4.59,,,,,,18.54,,,,1.06,,,,,6.66,,,,2.33,,52.91
2026-09-07,OCM,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-09-07,OCN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,
2026-09-07,OCT,,,,,,,,,,,15.37,,,,,,,,,19.72,,,,,,,,,,,,,,,1.2,,,0.31,,,,,,,,,,,,0.38,,,,63.02
2026-09-07,ODD,,,,,,,,,,,,,,,,,,,1.94,,,,,,,,,,,,,,,,,,,0.07,11.65,,,,,,7.68,,,,,,,78.66,,
2026-09-07,ODG,,11.33,,,,,,,,,16.49,,,,,,,,5.81,,,,,,,,,,,,,,,0.88,,,,,54.05,1.13,,,,,1.23,,,,,,,9.08,,
2026-09-07,ODN,,,,,,,,,,,,,,,,,,,,,,,,,,13.08,,,,,,,7.68,,,-35.02,,,21.03,,,,2.11,16.3,2.08,,,,,,,31.72,,41.02
2026-09-07,ODP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.81,,,,,0.78,0.04,0.08,,,,2.84,73.77,,13.68,,
2026-09-07,ODS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.23,,,,,0.04,5.99,,,,,,9.74,,,,,,,,,
2026-09-07,ODV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.63,,,,,,,3.21,,,,4.95,15.33,,68.88,,
2026-09-07,OFA,,,,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-09-07,OFB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,67.16,,,,,,7.5,,,,,,,25.33,,
2026-09-07,OFI,,14.72,,,,,,,,,,,,,,,,,0.19,,,,,,,,,,,,,,,,,,,0.24,4.45,,,,,,6.37,,,,,36.93,,37.1,,
2026-09-07,OFK,,,,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-09-07,OFO,,,,,,,,,,,,,,,,,,,,12.19,,,,,,,,,1.62,,,,,,,,,,,,,,,,,,,23.79,,2.97,,14.7,,44.73
2026-09-07,OFS,,15.73,,,,,,,,,,,,,,,,,0.24,,,,,,,,,,,,,,,,,,,0.19,3.74,,,,,,7.89,,,,,18.89,,53.32,,
2026-09-07,OGD,,6.96,,,,,7.25,,,,,,,,,,,,,,,,,,,,,,84.63,,,,,,,,,,,,,,,,,,,,,1.15,,0.01,,
2026-09-07,OGF,,,,,,,,,,,33.86,,,,,,,,,,,,,,,,,,,,,,,,48.62,,,0.11,17.41,,,,,,,,,,,,,,,
2026-09-07,OGV,,,,,,,,,,,,,,,,,,,,20.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.11
2026-09-07,OHB,,1.94,,,,,,,,,,,,,,,,,89.38,,,,,,,,,,,,,,,,,,,0.06,7.08,,,,,,1.54,,,,,,,,,
2026-09-07,OHI,,,,,-19.66,,,,,,,,,,,,,,119.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-09-07,OHK,,10.92,,,,,5.06,,,,,,,,,,,,76.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.34,,
2026-09-07,OIL,,6.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.73,,,,,,,92.01,,
2026-09-07,OIR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.18,,,,,,,99.82,,
2026-09-07,OIS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.92,,,,,0.06,26.41,,,,34.65,2.96,,,,,,,,,,
2026-09-07,OJB,,,0.53,,,,,,,,,,,,,,,,,0.82,,,19.46,,,,,,,,,,,,,,,0.01,,,,,17.43,,,,,,,,,5.55,,56.2
2026-09-07,OJH,,,11.52,,,,,,,,,,,,,,,,88.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-09-07,OJK,,,,,,,,,,,,,,,,,,,0.16,,,,,,,,,,35.49,,26.93,34.67,,,,,,0.06,0.16,,,,,,2.53,,,,,,,,,
2026-09-07,OJT,,,,,,,,,,,,,,,,,,,12.92,,,,,,,,,,,,,,,,,,,0.88,3.45,,,,,,,,,,,78.56,,4.19,,
2026-09-07,OJU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.61,,,,,,,,,,,,,,,,99.39
2026-09-07,OJY,,,,,,,,,,,,,,,,19.64,,,,12.11,,,,,,,,,,,,,,,,,,0.02,,,,,,,,,,,,,,,,68.23
2026-09-07,OKD,,1.98,,,,,,7.85,,,8.29,,,,,,,,57.72,,,,,,,,,,,,,,,,8.01,,,0.08,7.34,,,,,,8.73,,,,,,,,,
2026-09-07,OKF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7,,,0.01,6.23,,,,,93.06,,,,,,,,,,
2026-09-07,OKP,,,,,,,,21.33,,,46.8,,,,,,,,,,,,,,,,,,,,,,,3.98,14.65,,,0.3,12.94,,,,,,,,,,,,,,,
2026-09-07,OKT,,,,,,,,,,,49.16,,,,,,,,,,,,,,,,,,,,,,,11.43,20.02,,,0.37,18.97,,,,,,0.05,,,,,,,,,
2026-09-07,OLA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.79,,,,,,,,,,4.09,0.12,,,,,,,,,,
2026-09-07,OLD,,,,,,,,,,,,,,,,,,,8.07,,,,,,,,,,,,,,,,,,,3.72,10.15,,,,,,,,,,,78.06,,,,
2026-09-07,OLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,,,,,,,99.96,,
2026-09-07,OMB,,,1.95,,,,,,,,,,,,,,,,,,,,12.55,,,,,,,,,,7.99,,,,,,,,,,,,,,,,,,,12.2,12.94,52.37
2026-09-07,OMC,,,,,,,,,,,,,,,,,,,0.47,75.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.94,,,,,,17.71
2026-09-07,OME,,,,,-0.83,,,,,,,,,,,,,,100.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-09-07,OMG,,,,,,,,,,,,,,,,,,,84.57,,,,,,,,,,,,,,,,,,,,,,,,,,3.74,,,,,,,11.69,,
2026-09-07,OMT,,,,,,,93.85,,,,,,,,,,,,,,,,,,,,6.15,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-09-07,ONB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.78,,,,,,,,,,,,,,,2.22
2026-09-07,OND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100
2026-09-07,ONE,,,,,,,,,,,,,,,,,,,89.67,,,,,,,,,,,,,,,,,,,,,,,,,,2.91,,,,,,,7.42,,
2026-09-07,ONF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.96,,,,,,,,,,,42.04
2026-09-07,ONK,,,,,,,,,,,,,,,,,,,,0.11,,,0.57,,,,,,,,,,2.09,,,,,,48.3,,,,3.4,,,,,16.88,,,,0.18,,28.47
2026-09-07,ONN,,,,,,,,60.32,,,,,,,,,,0.95,,,,,,,,,,,,,,,,,0.32,,,,10.35,,,,,24.77,,,,,,,,3.29,,
2026-09-07,ONS,,,,,,,,,,,,,,,,,,,,5.31,,,,,,1.49,,,,,,,1.77,,,,,,24.88,,,,6.15,,,,1.67,9.8,,,,1.91,0.27,46.75
2026-09-07,ONT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.01,,,,,,,,,,,,,,,6.99
2026-09-07,ONY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,,
2026-09-07,OPB,,39.25,,,,,,,,,11.07,,,,,,,,,,,,,,,9.7,,,,6.43,,,,1.49,5.59,,,10.16,,,,,,0.25,,,,,,,,16.06,,
2026-09-07,OPD,,28.04,1.48,,,,,,,,30.83,,,,,,,,,,,,,,,,,,,,,,,1.85,23.37,,,7.96,,2.96,,,,0.15,0.43,,,,,,,2.93,,
2026-09-07,OPF,,,,,,,,,,,12.77,,,,,,,,,,,,,,,,,,,,,,,,2.03,,,5.48,,,,,,0.1,1.35,,,,0.01,49.3,,19.37,,9.59
2026-09-07,OPH,,0.04,,,,,,,,,,,,,,,,,99.36,,,,,,,,,,,,,,,,,,,0.38,,,,,,,0.22,,,,,,,,,
2026-09-07,OPI,,1.55,,,,,,,,,,,,,,,,,97.95,,,,,,,,,,,,,,,,,,,0.23,,,,,,,0.27,,,,,,,,,
2026-09-07,OPJ,,,,,,,,11.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.81,82.67,,,,,2.61,,,,,,,,,,
2026-09-07,OPL,,16.43,,,,,,,,,9.24,,,,,,,,,,,,,,,6.78,,,,7.14,,38.38,,3.47,1.2,,,14.58,,0.82,,,,0.32,,,,,,,,1.64,,
2026-09-07,OPZ,,,,,,,,,,,,,,,,,,,,6.52,,,,,,,,,,,,,,,,,,,,,,,,41.91,4.56,,,13.4,,,,0.94,,32.67
2026-09-07,ORC,,,5.2,,,,,1.68,,,,,,,,,,,81.33,,,,,,,,,,,,,,,,3.2,,,,,,,,,,,,,,,,,8.59,,
2026-09-07,ORI,,,,,,,,,,,,,,,,,,,,31.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.47,,62.49
2026-09-07,OSD,,,,,,,,,,,56.21,,,,,,,,,,,,,,,,,,,,,,,4.78,21.79,,,4.7,,3.97,,,,8.55,,,,,,,,,,
2026-09-07,OSF,,,,,,,,8.39,,,25.04,,,,,,,,,,,,,,,,,,,,,,,1.68,23.49,,,6.49,,1.2,,,,31.64,,,,,,,,2.07,,
2026-09-07,OSH,,,,,,,,,,,,,,,,,,,99.46,,,,,,,,,,,,,,,,,,,,,,,,,0.53,0.01,,,,,,,,,
2026-09-07,OSL,,,,,,,,34.22,,,26.95,,,,,,,2.04,,,,,,,,,2.01,,,,,,,1.8,14.16,,,2.46,3.35,4.24,,,,8.77,,,,,,,,,,
2026-09-07,OSN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.85,59.75,,,,,,26.3,,,,3.31,1.99,,7.8,,
2026-09-07,OTE,,,,,,,,,,,,,,,,,,,,37.62,,,,,,,,,,,,,,,,,,19.81,,,,,,,,,,,,,,25.52,,17.05
2026-09-07,OTF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,
2026-09-07,OTJ,,5.23,,,,,7.54,,,,,,,,,,,,,,,,,,,,0.75,,0.21,,,,,0.16,,,,,,,,,,,,,,,,72.16,,13.95,,
2026-09-07,OTK,,,,,,,36.18,,,,,,,,,,,,,,,,,,,,,,,,,,,63.82,,,,,,,,,,,,,,,,,,,,
2026-09-07,OTM,,,,,,,,,,,,,,,,,,,24.57,,,,,,,,,,,,,,,,,,,2.62,,,,,,,1.95,,,,,51.28,,19.58,,
2026-09-07,OTZ,,,,,,,,,,,,,,,,,,,,61.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2,,,,2.45,,34.3
2026-09-07,OUB,,7.47,,,,,,,,,37.06,,,,,,,,11.4,,,,,,,,,,,,,,,1.53,9.7,,,,,3.81,,,,25.75,3.28,,,,,,,,,
2026-09-07,OUD,,,,,,,,,,,7.08,,,,,,,,,,,,,,,,,,,,,,,2.09,1.12,,,,,0.66,,,0.22,0.31,1.49,,,,,,,,6.66,80.37
2026-09-07,OUN,,,,,,,,,,,,,,,,,,,,14.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.99,,,,,,68.35
2026-09-07,OUR,,,,,,,,,,,,,,,,,,,0.09,,,,,,,,,,,,,,,,,,,,,,,,3.38,,,,,,,,,,,96.53
2026-09-07,OUY,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.08,,,,,42.86,,,,,,,,,,45.99,,,,,,,,,,0.6,4.47
2026-09-07,OVD,,,,,,,,,,,,,,,,,,,11.24,,,,,,,,,,,,,,,,,,,3.86,6.42,,,,,,,,,,,73.37,,5.11,,
2026-09-07,OVR,,,,,,,,,,,,,,,,,,,,2.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.94,,,,1.14,2.99,88.17
2026-09-07,OYL,,,,,,,,14.06,,,9.84,,,,,,,,,,,,,,,,,,,,,,,1.13,1.79,,,0.02,54.65,,,,,18.51,,,,,,,,,,
2026-09-07,OYS,,,,,,,,,,,,,,11.77,,,,,78.08,,,,,,,,,,,,,,,,,,,0.01,4.08,,,,,,0.08,,,,,,,5.98,,
2026-09-07,OYT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.96,,,0.01,31.09,,,,,66.94,,,,,,,,,,
2026-09-07,OZC,,,,,,,,,,,,,,,,,,,98.9,,,,,,,,,,,,,,,,,,,,,,,,,1.1,,,,,,,,,,
2026-09-07,P1A,,,,,14.34,,,,,,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,2.63,82.63,,,,,,,,,,,,,,,
2026-09-07,PA2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,
2026-09-07,PAB,,,,,19.91,,,10.46,,,0.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.88,,,,,0.22,,,,,,,,,,
2026-09-07,PAC,,,,,,,,,,,,,,,,,,,81.56,,,,,,,,,,,,,,,,,,,,,,,,,,1.73,,,,,,,10.48,,6.23
2026-09-07,PAF,,3.23,,,,,,,,,,,,,,,,,,,,,,,,,,,91.09,,,,,,,,,,,,,,,0.12,1.99,,,,,,,3.57,,
2026-09-07,PAI,,,,,,,,,,,,,,,,,,,58.14,,,,,,,,,,,,,,,,0.38,,,17.03,,,,,,,10.52,,,,4.85,5.75,,3.33,,
2026-09-07,PAL,,,,,,,,,,,,,,,,,,,,1.7,,,,,,3.3,,,,,,,6.69,,,-2.6,,,35.52,,,,0.32,2.63,0.03,,,1.26,,,,16.15,,35
2026-09-07,PAO,,,,,-109.57,,,,,,,,,,,,,,209.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-09-07,PAU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.49,,,,,0,,,,8.58,,,,,,54.93
2026-09-07,PBE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-442.8,,,,542.8,,,,,,,,,,,,,,
2026-09-07,PBF,,,,,,,,,,,,,,,,,,,51.26,,,,,,,,,,,,,,,,,,,-11.96,,,,,,,2.1,,,,,,,58.6,,
2026-09-07,PBH,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-09-07,PBI,,,,,,,,,,,,,,,,,,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,0.84,9.17,,,,,,,89.98,,
2026-09-07,PBK,,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,28.78,,,,,18.16,,,,,,,,,,,,,,,,,,,11.5,41.55,
2026-09-07,PBN,,,,,,,,,,,,,,,,,,,88.83,,,,,,,,,,,,,,,,,,,,,,,,,,0.17,,,,,,,11,,
2026-09-07,PBR,,,,,,,,,,,,,,,,,,,121.05,,,,,,,,,,,,,,,,,-22.24,,,,,,,,,,,,,,,,1.19,,
2026-09-07,PBS,,,,,,,,,,,,,,,,,,,,3.37,,,,,,,,,,2.47,,,,,,,,,,,,,,,,,,,,1.11,,24.95,,68.1
2026-09-07,PBY,,,,,-38.32,,,,,,,,,,,,,,138.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-09-07,PCE,,11.94,,,,,,,,,,,,,,,,,20.7,,,,,,,,,,,,,,,,,,,,,,,,,,11.29,,,,,,,56.07,,
2026-09-07,PCH,,,,,,,,,,,,,,,,,,,98.1,,,,,,,,,,,,,,,,,,,,,,,,,,1.9,,,,,,,,,
2026-09-07,PCN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.28,,,,,,,,,,0.54,0.02,,,,,,17.16,,,,
2026-09-07,PCS,,,,,-77.61,,,,,,0.04,,,,,0.21,,,222.46,,,,,,,,,,,,,,,,,-64.17,,,,,,,,,,,,,,,,19.07,,
2026-09-07,PDC,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-09-07,PDD,,,4.95,,,,,,,,,,,,,,,,,,,,,20.03,,,,,,,,,,54.98,,,,,,,,,,,,,,,,,,20.04,,
2026-09-07,PDE,,,,,,,,,,,,,,,,,,,99.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,
2026-09-07,PDF,,,0.01,,,,,,,,,,,,,,,,,,,,11.07,,,,,,,,,,9.71,,,,,,,,,,,,,,,,,1.42,,17.65,10.49,49.65
2026-09-07,PDG,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-09-07,PDH,,,,,,,,,,,,,,,,,,,65.71,,,,,,,,,,,,,,,,,,,,,,,,,,9.38,,,,,,,24.91,,
2026-09-07,PDR,,,,,,,,,,,,,,,,,,,42.89,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,,,,,,,1.06,,55.65
2026-09-07,PDS,,,,,,,,,,,,,,,,,,,95.1,,,,,,,,,,,,,,,,,,,,,,,,,,4.9,,,,,,,,,
2026-09-07,PEA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.44,,,,,,,,,1.41,,,,,,0.32,,,,,,,,1.83,,
2026-09-07,PFO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7,,,,11.19,1.29,,85.82,,
2026-09-07,PFS,,,,,,,,,,,,,,,,,,,9.16,,,,,,,,,,,,,,,,,,,,,,,,,,0.03,,,,,,,90.81,,
2026-09-07,PGD,,,15.38,,,,,,,,,,,,,,,,53.39,,,,,,,,,,,,,,,,12.37,,,0.24,9.18,,,,,,,,,,,,,9.44,,
2026-09-07,PGE,,,,,,,,,,,,,,,,,,,74.19,,,,,,,,,,,,,,,,,,,,,,,,,,10.56,,,,,,,15.25,,
2026-09-07,PGH,,,,,,,,,,,,,,,,,,,94.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.31,,
2026-09-07,PGS,,,,,,,,,,,,,,,,,,,87.2,,,,,,,,,,,,,,,,,,,,,,,,,,6.97,,,,,,,5.83,,
2026-09-07,PHB,,,,,,,,,,,,,,,,,,,104.67,,,,,,,,,,,,,,,,,-4.67,,,,,,,,,,,,,,,,,,
2026-09-07,PHE,,,,,,,,,,,,,,,,,,,124.56,,,,,,,,,,,,,,,,,-27.55,,,,,,,,,,,,,,,,2.99,,
2026-09-07,PHF,,,,,,,,,,,,,,,,,,,99.6,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,,,,,,,0.39,,
2026-09-07,PHI,,,,,,,,,,,,,,,,,,,96.17,,,,,,,,,,,,,,,,,,,,,,,,,,3.83,,,,,,,,,
2026-09-07,PHK,,,,,,,,,,,,,,,,,,,94.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.41,,
2026-09-07,PHN,,,,,-6.22,,,,,,,,,0.79,,,,,154.56,,,,,,,,,,,,,,,,,-153.87,,,,,,,,,,,,,,,,104.74,,
2026-09-07,PHS,,,,,,,,,,,,,,,,,,,90.88,,,,,,,,,,,,,,,,,,,,,,,,,0.32,2.44,,,,,,,6.36,,
2026-09-07,PHY,,,,,,,,,,,,,,,,,,,94.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.14,,
