tarih,fonKodu,fiyat,kisiSayisi,portfoyBuyukluk,tedPaySayisi
2026-09-01,ZBJ,5.238717,20019,85318420761.2,16286128143.533
2026-09-01,ZBN,23.331556,166,145309814.55,6228038
2026-09-01,ZBO,3.31655,224,462155794.73,139348345
2026-09-01,ZBZ,68.617794,1,360232096.4,5249835
2026-09-01,ZCA,8.704524,1,65593794.63,7535598
2026-09-01,ZCB,75.139052,3,2415044.27,32141
2026-09-01,ZCC,80.56806,2,425822744.57,5285255
2026-09-01,ZCD,4.855274,464,1376887560.6,283585969
2026-09-01,ZCE,4.744282,1,13320679221,2807733694
2026-09-01,ZCF,4.151254,1,1913720532.12,460998205
2026-09-01,ZCG,6.814172,156,1044548061.09,153290529
2026-09-01,ZCH,2.476772,1,5097183830.7,2057994652
2026-09-01,ZCK,1.871449,2425,401065712.73,214307621
2026-09-01,ZCN,4.082127,6532,621108687.97,152153200
2026-09-01,ZDD,7.589018,1415,518490087.26,68321103
2026-09-01,ZDK,15.907639,1,3333254.95,209538
2026-09-01,ZDZ,12.945686,8586,1016607666.91,78528681
2026-09-01,ZFB,7.200298,15203,1028580741.64,142852519
2026-09-01,ZFZ,70.897281,3,22788307665.1,321427105
2026-09-01,ZHH,1.455977,1050,87511247.39,60104847
2026-09-01,ZIH,0.956724,8635,607234881.72,634702050
2026-09-01,ZJB,10.292409,1706,8328091689.21,809148917
2026-09-01,ZJH,62.416541,1,211342344.83,3385999
2026-09-01,ZJI,10.647885,1657,6740810919.46,633065727
2026-09-01,ZJL,15.163636,2581,412326560.61,27191800
2026-09-01,ZJT,68.914696,1,1371068837.96,19895159
2026-09-01,ZJV,10.929062,1336,687817246.72,62934700
2026-09-01,ZK1,50.944931,109,2221206929.84,43600156
2026-09-01,ZK2,58.724891,72,1153385932.64,19640495
2026-09-01,ZKK,25.397406,1,2378910822.31,93667474
2026-09-01,ZLB,50.771217,46,490305307.48,9657151
2026-09-01,ZLG,65.178873,1,1097143720.54,16832812
2026-09-01,ZLH,11.573226,3366,448168529.52,38724600
2026-09-01,ZMT,63.75073,314,1723569652.3,27036077
2026-09-01,ZMU,0.214785,14,19391400.8,90283015
2026-09-01,ZMY,6.506686,2808,193745047.76,29776300
2026-09-01,ZNF,55.667148,1,847243866.19,15219818
2026-09-01,ZOS,1.911851,11,586023430.92,306521428
2026-09-01,ZP1,63.764047,2,64652790.68,1013938
2026-09-01,ZP2,5.847091,1,624389725.25,106786382
2026-09-01,ZP3,4.654348,1,520457657.53,111821825
2026-09-01,ZP6,58.996987,1504,5624465836.91,95334798
2026-09-01,ZP7,68.712135,1,1297716141.94,18886273
2026-09-01,ZP8,4.124622,4299,61328034185.06,14868765385
2026-09-01,ZP9,61.180972,816,2246509143.03,36719082
2026-09-01,ZPA,67.570299,916,4427583124.04,65525581
2026-09-01,ZPC,19.598951,2788,3234551489.09,165036973
2026-09-01,ZPE,35.727192,7236,1284185835.97,35944213.836
2026-09-01,ZPF,23.394178,3427,753346468.72,32202306
2026-09-01,ZPG,10.78054,6486,1583136794.01,146851346.425
2026-09-01,ZPH,1.531434,55,557513248.54,364046454
2026-09-01,ZPJ,11.643813,315,118769849.34,10200254
2026-09-01,ZPK,8.503716,29835,20112987415.06,2365199738.001
2026-09-01,ZPN,73.254424,1,1971332595.04,26910765
2026-09-01,ZPO,1.052223,1762,1922332153.81,1826924680
2026-09-01,ZPR,1.561214,907,37055144346.1,23734826384
2026-09-01,ZR2,1.447757,1,1370547711.17,946669725
2026-09-01,ZR3,0.506709,140,153351401.86,302641774
2026-09-01,ZSB,12.260817,24,3669854905.28,299315692
2026-09-01,ZSF,52.828706,1605,41280667.57,781406
2026-09-01,ZSG,4.344927,917,49706396.96,11440100
2026-09-01,ZSK,59.181487,1,2575662929.33,43521430
2026-09-01,ZSN,57.33652,2,3122550371.68,54460061
2026-09-01,ZTF,7.653267,1,2103593081.83,274862095
2026-09-01,ZTG,1.361665,1041,40093012.65,29444118
2026-09-01,ZTV,1.026791,1490,616122032.89,600046150
2026-09-01,ZUD,4.31765,1,896989934.79,207749576
2026-09-01,ZUE,5.159085,1,7894395305.16,1530193061
2026-09-01,ZUS,50.882821,3362,59298078175.54,1165385027
2026-09-01,ZVB,97.959727,11,245744416.96,2508627
2026-09-01,ZVO,3.47161,310,800071339.03,230461150
2026-09-01,ZYC,4.988423,1,9147702744.27,1833786550
2026-09-01,ZYD,4.954953,1,9137863443.18,1844187892
2026-09-01,ZZL,84.924506,15,43253664.4,509319
2026-08-31,AAL,3.523949,4455,1889029187.54,536054659
2026-08-31,AAS,12.965949,150,17539233.13,1352715
2026-08-31,AAV,63.920651,1975,124460027.48,1947102
2026-08-31,ABG,115.75602,200,15200597279.67,131315825
2026-08-31,ABJ,0.766705,3,1025346600.58,1337341991
2026-08-31,ABU,0.106093,37,61566418.46,580303972
2026-08-31,AC1,3.260459,197,334172070.92,102492352
2026-08-31,AC2,2.7776,44,20631798143.54,7427922197
2026-08-31,AC3,64.009325,14,133815462.35,2090562
2026-08-31,AC4,4.049333,4076,2295160515.86,566799714
2026-08-31,AC5,3.749941,147,22897599.5,6106123
2026-08-31,AC6,57.926461,79,75549544.37,1304232
2026-08-31,AC7,5.207089,44,3359094015.98,645100136
2026-08-31,AC8,214.048808,96,3241451762.2,15143517
2026-08-31,ACC,45.799513,1320,121796751.35,2659346
2026-08-31,ACD,6.207434,1475,355184107.88,57219148.413
2026-08-31,ACN,12.698173,16,651885406.05,51336945
2026-08-31,ACU,57.254646,159,1445968480.8,25255042
2026-08-31,ADE,0.905655,25678,710792754.84,784838289
2026-08-31,ADP,1.294127,21181,3951392704.88,3053326327
2026-08-31,AED,119.066281,1388,67579293.49,567577.09
2026-08-31,AES,0.178363,35052,1289796298.04,7231294744
2026-08-31,AEV,2.190712,417,9676909.58,4417245
2026-08-31,AFA,1.30026,46730,5508078915.96,4236137318
2026-08-31,AFO,1.396436,81811,20390230091.27,14601618467
2026-08-31,AFS,0.355925,29048,917395663.17,2577494853
2026-08-31,AFT,0.988587,137760,19292791686,19515523694
2026-08-31,AFV,0.615836,14971,1284440487.47,2085686012
2026-08-31,AGC,9.444917,2464,104447871.68,11058633
2026-08-31,AHH,10.976356,15,234571433.23,21370610
2026-08-31,AHI,37.509651,2674,120493452,3212332
2026-08-31,AHN,70.493674,112,32427583.38,460007
2026-08-31,AHU,11.52018,600,124238518.98,10784425
2026-08-31,AHV,21.964196,195,134166469.18,6108417
2026-08-31,AHZ,31.617548,13,55299754.94,1749021
2026-08-31,AI1,1.260669,17,61669077.32,48917729
2026-08-31,AIH,18.51735,4,176112291.5,9510664
2026-08-31,AII,97.083287,3,382702317.98,3942000
2026-08-31,AIM,27.443388,1,59340480.88,2162287
2026-08-31,AIR,166.932811,3,1480178376.76,8866911
2026-08-31,AIS,0.108581,22035,14829005095.09,136571283893
2026-08-31,AJ1,1.342333,89,11626660.74,8661532
2026-08-31,AJE,63.657331,940,2841013394.03,44629791
2026-08-31,AJK,64.922893,133,132799517.14,2045496
2026-08-31,AJL,64.672173,1270,4598397297.43,71103182
2026-08-31,AJN,61.991215,268,409396061.26,6604098
2026-08-31,AK2,0.553896,9127,246166228.33,444426432
2026-08-31,AK3,55.029818,20386,8395618059.03,152564889
2026-08-31,AKE,0.530966,13403,1053287197.67,1983719677
2026-08-31,AKU,0.98919,16930,2365258685.89,2391106661
2026-08-31,AL4,4.029845,12,1283691142.09,318546011
2026-08-31,AL5,54.220459,2362,13644552539.04,251649520
2026-08-31,AL6,3.945092,12,5628040353.52,1426593054
2026-08-31,AL7,3.802552,111,8768433375.69,2305933757
2026-08-31,ALC,0.387115,24873,1676000116.98,4329466723
2026-08-31,ALE,13.651342,148615,88414305448.53,6476601863
2026-08-31,AN1,113.843918,2896,1372489095.02,12055884.248
2026-08-31,ANL,37.884686,3634,602306652.84,15898420
2026-08-31,ANZ,21.935938,158,259628173.56,11835745
2026-08-31,AOJ,1.680991,203,20970234.4,12474921
2026-08-31,AOY,0.360585,35739,1033320967.61,2865676189
2026-08-31,AP2,3.038825,34,848551539.46,279236705
2026-08-31,AP4,1.037069,11,258456497.93,249218342
2026-08-31,AP5,0.857391,16,893802.36,1042468
2026-08-31,AP6,8.419927,45,802629899.73,95325048
2026-08-31,AP7,2.686595,452,231023044.99,85991014
2026-08-31,APJ,7.02685,2887,86149464.92,12260040
2026-08-31,APP,34.365456,2,220471650.97,6415502
2026-08-31,APT,0.164539,13097,374242442.23,2274497132
2026-08-31,ARE,0.262843,2011,48947819.93,186224593
2026-08-31,ARF,8.959363,1,809477497.07,90349894
2026-08-31,ARL,16.211353,7384,4066272179.99,250828674
2026-08-31,ARM,18.664987,5078,3087426513.2,165412733
2026-08-31,ARP,42.374015,1,3201949875.96,75563996
2026-08-31,AS1,45.805358,38,6357737.87,138799
2026-08-31,AS3,0.760774,16,171819336.37,225848060
2026-08-31,ASJ,4.017939,752,62272050.12,15498505
2026-08-31,ATJ,23.306244,9,1055643125.38,45294433
2026-08-31,AU1,1.252626,970,58258496.47,46509074
2026-08-31,AUV,50.425863,535,425596906.2,8440052
2026-08-31,AVC,134.319907,12,272495063.85,2028702
2026-08-31,AVT,228.905318,19952,4208737879.53,18386370
2026-08-31,AVZ,94.067246,1,216587012.35,2302470
2026-08-31,AY6,1.405095,11,109965786.64,78262194
2026-08-31,AY7,1.700894,12,321645058.77,189103512
2026-08-31,AYA,19.27657,9613,1111927551.06,57682853
2026-08-31,AYR,0.141467,13080,1687674040.29,11929817754
2026-08-31,AZF,0.187832,4,624570926.94,3325162435
2026-08-31,AZJ,21.205715,66,1959709495.01,92414216
2026-08-31,AZV,27.52337,5,4612031047.85,167567815
2026-08-31,AZZ,64.160289,6,25443468007.03,396560996
2026-08-31,BA1,1.935734,34,392802619.88,202921792
2026-08-31,BAC,1.720669,12,1470642989.67,854692790
2026-08-31,BAG,1.094012,180,100070240.23,91470877
2026-08-31,BAI,1.139886,137,55024123.32,48271609
2026-08-31,BAL,50.319105,1,1105726596.87,21974290
2026-08-31,BAO,3.049745,4,71661025.54,23497385
2026-08-31,BAS,54.339254,1,1554688672.08,28610784
2026-08-31,BBF,3.634662,892,141771127.11,39005316
2026-08-31,BBI,1.312412,11,892343.13,679926
2026-08-31,BBN,0.648697,13,1492366397.94,2300561650
2026-08-31,BBO,0.784961,11,271838299.34,346308033
2026-08-31,BBP,2.278695,610,22787105.43,10000069
2026-08-31,BBS,1.6308,790,2493606749.31,1529069758
2026-08-31,BCC,78.527634,3,3275554013.1,41712119
2026-08-31,BCK,2.09406,2278,112595020.66,53768774
2026-08-31,BCO,2.101139,1046,97706372.09,46501628
2026-08-31,BDA,57.260603,788,5935483372.94,103657367
2026-08-31,BDC,9.287846,30,362837260.59,39065815
2026-08-31,BDI,0.000255,72,274622641.53,1078899892195
2026-08-31,BDO,3.185149,11,3154161598.65,990271266
2026-08-31,BDS,2.186943,7640,220600645.16,100871708
2026-08-31,BDY,1.768602,2290,99992889.48,56537809
2026-08-31,BFE,1.84074,55,10231838.01,5558547
2026-08-31,BFO,54.6111,1,11116796229.84,203562943
2026-08-31,BFS,1.109474,274,24541960.8,22120362
2026-08-31,BFT,1.181472,568,185288962.28,156828960
2026-08-31,BGH,2.150816,1,1010946685.8,470029440
2026-08-31,BGP,6.605817,28947,60329196819.56,9132737552
2026-08-31,BGR,1.069858,188,34738749.43,32470419
2026-08-31,BHA,1.838793,746,101061770.84,54960928
2026-08-31,BHE,1.937375,81,38202005.4,19718439
2026-08-31,BHF,3.144455,1499,194538838.21,61867268
2026-08-31,BHH,0.205926,71,398983928.71,1937513173
2026-08-31,BHI,2.371014,442,2402046244.12,1013088023
2026-08-31,BHL,1.295091,780,94749467.44,73160489
2026-08-31,BHN,1.222167,42,574117299.28,469753460
2026-08-31,BHO,1.215059,1,1488201390.6,1224797601
2026-08-31,BI5,1.367703,14,123938521.68,90618026
2026-08-31,BIA,0.230115,18,858855.77,3732290
2026-08-31,BID,3.357908,2017,233525039.54,69544799
2026-08-31,BIG,1.476535,3235,536208396.93,363153150
2026-08-31,BIH,9.160439,518,913747451.09,99749303
2026-08-31,BIK,1.161134,15,2700837747.43,2326034321
2026-08-31,BIO,2.44735,10024,868017380.06,354676459
2026-08-31,BIP,1.657236,232,3339145275.32,2014888270
2026-08-31,BIS,1.798789,60,795470640.41,442225562
2026-08-31,BIY,1.427009,329,87166790.23,61083540
2026-08-31,BJD,53.528549,109,747624190.74,13966831
2026-08-31,BKO,1.294021,1,763851922.03,590293213
2026-08-31,BKY,50.073565,1022,7664152966.06,153057865
2026-08-31,BLA,4.569461,15,4273807753.65,935298004
2026-08-31,BLD,1.685104,716,511473553.87,303526446
2026-08-31,BLT,1.970387,3261,419318689.41,212810358
2026-08-31,BMU,3.369405,3574,439389369.89,130405624
2026-08-31,BNC,2.232983,244,634568138.91,284179536
2026-08-31,BNH,1.231419,176,60360790.14,49017256
2026-08-31,BOH,0.771842,11,193400323.93,250569682
2026-08-31,BOL,1.721207,269,121861965.36,70800276
2026-08-31,BON,1.442405,426,51927776.32,36000825
2026-08-31,BOP,50.093947,11,1355045871.49,27050092
2026-08-31,BOS,1.593647,891,2550924685.37,1600684050
2026-08-31,BP5,1.707164,11,60729696.55,35573439
2026-08-31,BPD,56.176305,11,154396586.56,2748429
2026-08-31,BPZ,1.609953,1292,848209160.09,526853451
2026-08-31,BRB,0.970305,11,554414399.94,571381465
2026-08-31,BRC,1.357746,38,133194147.6,98099482
2026-08-31,BRF,1.63665,1086,87246938.06,53308229
2026-08-31,BRG,5.172018,1623,1988181807.4,384411223
2026-08-31,BRH,7.876581,15,6113852720.34,776206408
2026-08-31,BRR,1.686888,499,740151005.51,438767223
2026-08-31,BRT,0.91476,345,14724098.62,16096129
2026-08-31,BRZ,55.542657,5,1567008324.37,28212700
2026-08-31,BS1,1.399264,155,168205791.92,120210153
2026-08-31,BSA,0.440587,1,898586833.4,2039522977
2026-08-31,BSC,0.136929,41,131086364.94,957330904
2026-08-31,BSD,1.19958,90,361110960.09,301031114
2026-08-31,BSE,0.505486,65,353692051.09,699706389
2026-08-31,BSF,1.288826,1,7286380100.81,5653503590
2026-08-31,BSH,1.024695,128,8533559.93,8327903
2026-08-31,BSM,1.786679,2805,2388290883.93,1336720488
2026-08-31,BSN,0.930392,18,704963369.86,757705538
2026-08-31,BST,10.699885,559,40699281.04,3803712
2026-08-31,BTE,5.263534,1021,228731462.5,43455876
2026-08-31,BTJ,1.385376,58,12593728.98,9090476
2026-08-31,BTK,1.709566,2074,316933505.18,185388293
2026-08-31,BTP,0.600498,21,838361489.52,1396110129
2026-08-31,BTY,59.707577,2,637073517.43,10669894
2026-08-31,BTZ,1.276853,190,7811493.13,6117769
2026-08-31,BUB,1.330881,2570,130985745.47,98420350
2026-08-31,BUC,0.797145,24,749341165.57,940030807
2026-08-31,BUP,4.210474,1,14125200162.25,3354777076
2026-08-31,BUT,2.005036,4,183375521.89,91457465
2026-08-31,BUV,1.258143,250,14654318.03,11647581
2026-08-31,BUY,1.818347,16606,346013138.1,190289901
2026-08-31,BV1,1.74595,496,90071091,51588585
2026-08-31,BVB,4.647705,1,4996296994.86,1075003028
2026-08-31,BVC,4.397846,1,7130413305.57,1621342207
2026-08-31,BVD,1.428176,374,242368977.49,169705311
2026-08-31,BVF,1.429198,543,1754230865.55,1227423130
2026-08-31,BVH,2.189187,13,148496162.29,67831653
2026-08-31,BVI,2.994891,28,302675573.63,101063959
2026-08-31,BVK,1.14582,22,36138.03,31539
2026-08-31,BVM,1.335754,126,13853256.59,10371112
2026-08-31,BVT,5.645997,10,21145765.17,3745267
2026-08-31,BVV,3.558437,1087,195006454.57,54801160
2026-08-31,BVZ,4.542652,630,3031814496.34,667410617
2026-08-31,BYZ,0.876007,40,71956822.66,82141874
2026-08-31,CAH,1.303984,223,22475243.64,17235828
2026-08-31,CBD,0.161402,17,1841590018.66,11409975961
2026-08-31,CBN,46.754937,6,597835791.39,12786581
2026-08-31,CBO,242.620969,3,1755424334.26,7235254
2026-08-31,CEY,67.22992,3,222829198.38,3314435
2026-08-31,CFO,2.544362,466,2087635561.97,820494857
2026-08-31,CGD,58.701917,2,649802860.95,11069534
2026-08-31,CHY,0.180131,41,173405434.61,962664615
2026-08-31,CIN,1.760441,525,21287020.6,12091866
2026-08-31,CJD,51.987585,1358,5270664771.34,101383144
2026-08-31,CJF,65.53366,3,1639470459.14,25017227
2026-08-31,CJG,66.476475,1,2013820663.63,30293734
2026-08-31,CJH,62.509921,1715,3106597043.35,49697664
2026-08-31,CKF,2.174251,2857,696518510.04,320348778
2026-08-31,CKL,1.61674,1192,741181589.5,458442021
2026-08-31,CKS,61.454021,2363,5647913838.29,91904708
2026-08-31,COT,59.953979,195,557007235.25,9290580
2026-08-31,CPT,3.787322,14354,1017185994.6,268576583
2026-08-31,CPU,3.954032,17588,1750270245.17,442654515
2026-08-31,CRL,49.56351,3,1065615461.62,21500000
2026-08-31,CSD,64.934759,1,676668826.78,10420749
2026-08-31,CSH,4.631363,54,7328310060.99,1582322640
2026-08-31,CTF,9.343497,1,349181041.61,37371557
2026-08-31,CTG,7.615889,1,16498329.99,2166304
2026-08-31,CTM,6.389905,1,16501111.68,2582372
2026-08-31,CTP,63.247984,1,572512529.58,9051870.001
2026-08-31,CTV,10.874875,4,205978532.79,18940772
2026-08-31,CVA,4.204432,1,9716324304.56,2310971747
2026-08-31,CVB,4.281073,5,2025443537.51,473115896
2026-08-31,CVC,2.934197,2,736852502.14,251125767
2026-08-31,CVD,64.567548,2,1103110211.4,17084592
2026-08-31,CVE,2.807522,1,308889958.16,110022256
2026-08-31,CVF,4.810471,1,994724108.88,206783109
2026-08-31,CVK,5.194466,1905,637548180.91,122736033
2026-08-31,CVL,1.601142,641,80369073.08,50194856
2026-08-31,CYD,58.460072,404,1436682277.72,24575445
2026-08-31,DA1,49.020591,39,5132700.95,104705
2026-08-31,DAC,73.644366,1,523048280.99,7102353
2026-08-31,DAE,2.773319,1,1040565407.94,375205792
2026-08-31,DAH,3.733607,2527,599833527.45,160657900
2026-08-31,DAI,97.061429,4,373626807,3849385
2026-08-31,DAL,72.978942,1,700330377.07,9596335
2026-08-31,DAP,1.028902,732,1575699914.76,1531438692
2026-08-31,DAS,55.464424,25369,114813786679.78,2070043809.31
2026-08-31,DAT,99.118935,6,275807159.9,2782588
2026-08-31,DAV,58.671135,221,1211886676.53,20655586
2026-08-31,DAZ,13.510809,4,332999353.09,24646884
2026-08-31,DB2,2.113772,11,6558154.85,3102584
2026-08-31,DBA,0.783233,25316,10345362496.8,13208536189
2026-08-31,DBB,0.115179,1969,241882930.14,2100067838.85
2026-08-31,DBG,0.66589,4,2742777741.98,4118962935
2026-08-31,DBH,0.385883,8653,990438375.44,2566682900
2026-08-31,DBK,0.122313,85332,786587682.55,6430925506
2026-08-31,DBP,0.508171,1058,167535926.68,329684000
2026-08-31,DBZ,0.142008,2881,717807309.86,5054708400
2026-08-31,DCB,4.81863,22342,138835728595.45,28812285180
2026-08-31,DCD,66.427355,1,251306308.14,3783175
2026-08-31,DCE,74.495694,3,1296180304.89,17399399
2026-08-31,DCN,1.45332,2472,952494593.85,655392201
2026-08-31,DCP,72.138046,3,251565709.56,3487282
2026-08-31,DCV,47.924907,23,37830340.15,789366.999
2026-08-31,DDA,12.98083,1027,223168906.4,17192191
2026-08-31,DDC,12.3905,11,3896943843.84,314510632
2026-08-31,DDE,76.057307,1,419461601.93,5515073
2026-08-31,DDF,12.985278,658,117561159.98,9053419
2026-08-31,DDP,74.021503,1,77429601.49,1046042
2026-08-31,DEF,2.780989,92,72098951.37,25925649
2026-08-31,DEH,1.013241,157,24123645,23808401
2026-08-31,DEI,0.03801,13,6583156.51,173196936
2026-08-31,DFC,3.221122,1526,104192160.29,32346547
2026-08-31,DFD,2.767182,441,145537911.64,52594275
2026-08-31,DFI,5.779373,50619,33290194606.34,5760173650
2026-08-31,DFO,4.007721,2,1184824433.83,295635450
2026-08-31,DGF,1.511732,399,283451006.47,187500848
2026-08-31,DGH,10.904078,259,4008511807.71,367615840
2026-08-31,DHI,0.544138,46,2876133041.31,5285672299
2026-08-31,DHJ,7.265674,2918,225377035.35,31019424
2026-08-31,DHM,5.389332,1135,25945547.27,4814242
2026-08-31,DHP,4.624101,1,8727958.58,1887493
2026-08-31,DHS,336.673159,1,4445882860.98,13205338
2026-08-31,DHT,1.185552,774,78981540.34,66620064
2026-08-31,DHV,2.865735,1430,623988629.58,217741200
2026-08-31,DID,1.479229,155,27981886.43,18916539
2026-08-31,DIH,2.517402,11,191971460.92,76257782
2026-08-31,DIM,50.419554,1,115335132.17,2287508
2026-08-31,DIP,1.596132,1953,61181993702.34,38331422749
2026-08-31,DK1,1.493005,65,3135121420.7,2099873541
2026-08-31,DK8,48.143301,201,2996102102.58,62233001
2026-08-31,DKA,48.342093,239,2464423368.06,50978831.001
2026-08-31,DKC,0.60827,28,10858838.35,17851996
2026-08-31,DKH,3.899542,1406,218336952.08,55990407
2026-08-31,DKL,50.964187,100,379300351.64,7442488
2026-08-31,DKP,48.279602,628,4163150046.58,86230000
2026-08-31,DKR,1.031461,1665,253560077.07,245826179
2026-08-31,DKS,73.189428,2,234786560.38,3207930
2026-08-31,DL2,2.50486,652,9612126595.69,3837390591
2026-08-31,DLD,7.812557,576,64665533.59,8277128
2026-08-31,DLG,1.278457,37,4648943.58,3636370
2026-08-31,DLN,2.531688,42,5163304943.59,2039471315
2026-08-31,DLY,6.138541,312871,83365893503.28,13580734912
2026-08-31,DLZ,0.50716,44,10988359.33,21666434
2026-08-31,DMG,7.34155,15269,3270155497.39,445431221
2026-08-31,DMI,1.019795,1,808530402.46,792836412
2026-08-31,DMR,59.395428,1,17608911232.94,296469134
2026-08-31,DMV,71.254576,2,342475569.5,4806366
2026-08-31,DMZ,65.062403,5,650624026.71,10000000
2026-08-31,DNA,10.922059,5,2173745717.66,199023445
2026-08-31,DNF,1.369049,152,439434563.75,320977985
2026-08-31,DNH,1.188815,61,17629437.98,14829424
2026-08-31,DNK,1.782089,126,674698253.12,378599703
2026-08-31,DNL,55.924941,1,222844448.16,3984706
2026-08-31,DNM,53.29137,1071,1439602668.18,27013805
2026-08-31,DNP,1.450579,326,1943461509.61,1339783587
2026-08-31,DNU,47.85401,15,39341020.95,822105
2026-08-31,DOC,48.173675,174,4923507174.59,102203272
2026-08-31,DOD,70.475363,159,14712171305.12,208756232
